date,rank,title,artist,collab
37136,3,Pon de Replay,Rihanna,0
37136,4,Shake It Off,Mariah Carey,0
37136,5,Let Me Hold You,Bow Wow Featuring Omarion,1
37136,6,Lose Control,Missy Elliott Featuring Ciara & Fat Man Scoop,1
37136,7,You And Me,Lifehouse,0
37136,8,Behind These Hazel Eyes,Kelly Clarkson,0
37136,9,Like You,Bow Wow Featuring Ciara,1
37136,10,Listen To Your Heart,D.H.T.,0
37143,1,We Belong Together,Mariah Carey,0
37143,2,Shake It Off,Mariah Carey,0
37143,3,Don't Cha,The Pussycat Dolls Featuring Busta Rhymes,1
37143,4,Lose Control,Missy Elliott Featuring Ciara & Fat Man Scoop,1
37143,5,Let Me Hold You,Bow Wow Featuring Omarion,1
37143,6,Pon de Replay,Rihanna,0
37143,7,Like You,Bow Wow Featuring Ciara,1
37143,8,You And Me,Lifehouse,0
37143,9,Behind These Hazel Eyes,Kelly Clarkson,0
37143,10,Listen To Your Heart,D.H.T.,0
37150,1,Gold Digger,Kanye West Featuring Jamie Foxx,1
37150,2,Shake It Off,Mariah Carey,0
37150,3,Lose Control,Missy Elliott Featuring Ciara & Fat Man Scoop,1
37150,4,We Belong Together,Mariah Carey,0
37150,5,Don't Cha,The Pussycat Dolls Featuring Busta Rhymes,1
37150,6,Like You,Bow Wow Featuring Ciara,1
37150,7,Pon de Replay,Rihanna,0
37150,8,"Sugar, We're Goin' Down",Fall Out Boy,0
37150,9,Let Me Hold You,Bow Wow Featuring Omarion,1
37150,10,You And Me,Lifehouse,0
37157,1,Gold Digger,Kanye West Featuring Jamie Foxx,1
37157,2,Shake It Off,Mariah Carey,0
37157,3,We Belong Together,Mariah Carey,0
37157,4,Like You,Bow Wow Featuring Ciara,1
37157,5,Lose Control,Missy Elliott Featuring Ciara & Fat Man Scoop,1
37157,6,Don't Cha,The Pussycat Dolls Featuring Busta Rhymes,1
37157,7,My Humps,The Black Eyed Peas,0
37157,8,Pon de Replay,Rihanna,0
37157,9,Outta Control (Remix),50 Cent Feat. Mobb Deep,1
37157,10,Wake Me Up When September Ends,Green Day,0
37164,1,Gold Digger,Kanye West Featuring Jamie Foxx,1
37164,2,Shake It Off,Mariah Carey,0
37164,3,Like You,Bow Wow Featuring Ciara,1
37164,4,My Humps,The Black Eyed Peas,0
37164,5,We Belong Together,Mariah Carey,0
37164,6,Outta Control (Remix),50 Cent Feat. Mobb Deep,1
37164,7,Don't Cha,The Pussycat Dolls Featuring Busta Rhymes,1
37164,8,Wake Me Up When September Ends,Green Day,0
37164,9,Lose Control,Missy Elliott Featuring Ciara & Fat Man Scoop,1
37164,10,Play,David Banner,0
37171,1,Gold Digger,Kanye West Featuring Jamie Foxx,1
37171,2,Shake It Off,Mariah Carey,0
37171,3,Like You,Bow Wow Featuring Ciara,1
37171,4,Photograph,Nickelback,0
37171,5,My Humps,The Black Eyed Peas,0
37171,6,We Belong Together,Mariah Carey,0
37171,7,Wake Me Up When September Ends,Green Day,0
37171,8,Play,David Banner,0
37171,9,Don't Cha,The Pussycat Dolls Featuring Busta Rhymes,1
37171,10,Beverly Hills,Weezer,0
37178,1,Gold Digger,Kanye West Featuring Jamie Foxx,1
37178,2,Shake It Off,Mariah Carey,0
37178,3,Photograph,Nickelback,0
37178,4,Like You,Bow Wow Featuring Ciara,1
37178,5,My Humps,The Black Eyed Peas,0
37178,6,Wake Me Up When September Ends,Green Day,0
37178,7,Play,David Banner,0
37178,8,Soul Survivor,Young Jeezy Featuring Akon,1
37178,9,We Belong Together,Mariah Carey,0
37178,10,"Sugar, We're Goin' Down",Fall Out Boy,0
37185,1,Gold Digger,Kanye West Featuring Jamie Foxx,1
37185,2,Photograph,Nickelback,0
37185,3,Shake It Off,Mariah Carey,0
37185,4,My Humps,The Black Eyed Peas,0
37185,5,Like You,Bow Wow Featuring Ciara,1
37185,6,Wake Me Up When September Ends,Green Day,0
37185,7,Soul Survivor,Young Jeezy Featuring Akon,1
37185,8,Run It!,Chris Brown,0
37185,9,Because Of You,Kelly Clarkson,0
37185,10,Play,David Banner,0
37192,1,Gold Digger,Kanye West Featuring Jamie Foxx,1
37192,2,Run It!,Chris Brown,0
37192,3,Photograph,Nickelback,0
37192,4,My Humps,The Black Eyed Peas,0
37192,5,Shake It Off,Mariah Carey,0
37192,6,Like You,Bow Wow Featuring Ciara,1
37192,7,Soul Survivor,Young Jeezy Featuring Akon,1
37192,8,Wake Me Up When September Ends,Green Day,0
37192,9,Because Of You,Kelly Clarkson,0
37192,10,"Sugar, We're Goin' Down",Fall Out Boy,0
37199,1,Gold Digger,Kanye West Featuring Jamie Foxx,1
37199,2,Run It!,Chris Brown,0
37199,3,My Humps,The Black Eyed Peas,0
37199,4,Photograph,Nickelback,0
37199,5,Soul Survivor,Young Jeezy Featuring Akon,1
37199,6,Like You,Bow Wow Featuring Ciara,1
37199,7,Shake It Off,Mariah Carey,0
37199,8,Because Of You,Kelly Clarkson,0
37199,9,Wake Me Up When September Ends,Green Day,0
37199,10,We Be Burnin',Sean Paul,0
37206,1,Gold Digger,Kanye West Featuring Jamie Foxx,1
37206,2,Run It!,Chris Brown,0
37206,3,My Humps,The Black Eyed Peas,0
37206,4,Soul Survivor,Young Jeezy Featuring Akon,1
37206,5,Photograph,Nickelback,0
37206,6,We Be Burnin',Sean Paul,0
37206,7,Like You,Bow Wow Featuring Ciara,1
37206,8,Because Of You,Kelly Clarkson,0
37206,9,Shake It Off,Mariah Carey,0
37206,10,"Sugar, We're Goin' Down",Fall Out Boy,0
37213,1,Gold Digger,Kanye West Featuring Jamie Foxx,1
37213,2,Run It!,Chris Brown,0
37213,3,My Humps,The Black Eyed Peas,0
37213,4,Soul Survivor,Young Jeezy Featuring Akon,1
37213,5,Photograph,Nickelback,0
37213,6,We Be Burnin',Sean Paul,0
37213,7,Because Of You,Kelly Clarkson,0
37213,8,I'm Sprung,T-Pain,0
37213,9,Shake It Off,Mariah Carey,0
37213,10,"Sugar, We're Goin' Down",Fall Out Boy,0
37220,1,Run It!,Chris Brown,0
37220,2,Gold Digger,Kanye West Featuring Jamie Foxx,1
37220,3,My Humps,The Black Eyed Peas,0
37220,4,Soul Survivor,Young Jeezy Featuring Akon,1
37220,5,Photograph,Nickelback,0
37220,6,We Be Burnin',Sean Paul,0
37220,7,Laffy Taffy,D4L,0
37220,8,Because Of You,Kelly Clarkson,0
37220,9,Stickwitu,The Pussycat Dolls,0
37220,10,I'm Sprung,T-Pain,0
37227,1,Run It!,Chris Brown,0
37227,2,Gold Digger,Kanye West Featuring Jamie Foxx,1
37227,3,My Humps,The Black Eyed Peas,0
37227,4,Soul Survivor,Young Jeezy Featuring Akon,1
37227,5,Photograph,Nickelback,0
37227,6,Laffy Taffy,D4L,0
37227,7,Hung Up,Madonna,0
37227,8,We Be Burnin',Sean Paul,0
37227,9,Because Of You,Kelly Clarkson,0
37227,10,Stickwitu,The Pussycat Dolls,0
37234,1,Run It!,Chris Brown,0
37234,2,Gold Digger,Kanye West Featuring Jamie Foxx,1
37234,3,My Humps,The Black Eyed Peas,0
37234,4,Laffy Taffy,D4L,0
37234,5,Soul Survivor,Young Jeezy Featuring Akon,1
37234,6,Photograph,Nickelback,0
37234,7,Hung Up,Madonna,0
37234,8,Stickwitu,The Pussycat Dolls,0
37234,9,We Be Burnin',Sean Paul,0
37234,10,Because Of You,Kelly Clarkson,0
37241,1,Run It!,Chris Brown,0
37241,2,Laffy Taffy,D4L,0
37241,3,Gold Digger,Kanye West Featuring Jamie Foxx,1
37241,4,Photograph,Nickelback,0
37241,5,Soul Survivor,Young Jeezy Featuring Akon,1
37241,6,My Humps,The Black Eyed Peas,0
37241,7,Don't Forget About Us,Mariah Carey,0
37241,8,When I'm Gone,Eminem,0
37241,9,Stickwitu,The Pussycat Dolls,0
37241,10,We Be Burnin',Sean Paul,0
37248,1,Run It!,Chris Brown,0
37248,2,Don't Forget About Us,Mariah Carey,0
37248,3,Laffy Taffy,D4L,0
37248,4,Grillz,"Nelly Featuring Paul Wall, Ali & Gipp",1
37248,5,Photograph,Nickelback,0
37248,6,Gold Digger,Kanye West Featuring Jamie Foxx,1
37248,7,Stickwitu,The Pussycat Dolls,0
37248,8,When I'm Gone,Eminem,0
37248,9,My Humps,The Black Eyed Peas,0
37248,10,Because Of You,Kelly Clarkson,0
37255,1,Don't Forget About Us,Mariah Carey,0
37255,2,Run It!,Chris Brown,0
37255,3,Grillz,"Nelly Featuring Paul Wall, Ali & Gipp",1
37255,4,Laffy Taffy,D4L,0
37255,5,Stickwitu,The Pussycat Dolls,0
37255,6,Photograph,Nickelback,0
37255,7,Gold Digger,Kanye West Featuring Jamie Foxx,1
37255,8,Check On It,Beyonce Featuring Slim Thug,1
37255,9,Because Of You,Kelly Clarkson,0
37255,10,There It Go! (The Whistle Song),Juelz Santana,0
37262,1,Don't Forget About Us,Mariah Carey,0
37262,2,Run It!,Chris Brown,0
37262,3,Grillz,"Nelly Featuring Paul Wall, Ali & Gipp",1
37262,4,Laffy Taffy,D4L,0
37262,5,Photograph,Nickelback,0
37262,6,Stickwitu,The Pussycat Dolls,0
37262,7,Check On It,Beyonce Featuring Slim Thug,1
37262,8,Gold Digger,Kanye West Featuring Jamie Foxx,1
37262,9,There It Go! (The Whistle Song),Juelz Santana,0
37262,10,My Humps,The Black Eyed Peas,0
37269,1,Laffy Taffy,D4L,0
37269,2,Run It!,Chris Brown,0
37269,3,Photograph,Nickelback,0
37269,4,Gold Digger,Kanye West Featuring Jamie Foxx,1
37269,5,Grillz,"Nelly Featuring Paul Wall, Ali & Gipp",1
37269,6,My Humps,The Black Eyed Peas,0
37269,7,Don't Forget About Us,Mariah Carey,0
37269,8,Stickwitu,The Pussycat Dolls,0
37269,9,"Dance, Dance",Fall Out Boy,0
37269,10,Check On It,Beyonce Featuring Slim Thug,1
37276,1,Grillz,"Nelly Featuring Paul Wall, Ali & Gipp",1
37276,2,Run It!,Chris Brown,0
37276,3,Check On It,Beyonce Featuring Slim Thug,1
37276,4,Don't Forget About Us,Mariah Carey,0
37276,5,Photograph,Nickelback,0
37276,6,Laffy Taffy,D4L,0
37276,7,Gold Digger,Kanye West Featuring Jamie Foxx,1
37276,8,Stickwitu,The Pussycat Dolls,0
37276,9,Dirty Little Secret,The All-American Rejects,0
37276,10,There It Go! (The Whistle Song),Juelz Santana,0
37283,1,Grillz,"Nelly Featuring Paul Wall, Ali & Gipp",1
37283,2,Check On It,Beyonce Featuring Slim Thug,1
37283,3,Run It!,Chris Brown,0
37283,4,Don't Forget About Us,Mariah Carey,0
37283,5,Stickwitu,The Pussycat Dolls,0
37283,6,There It Go! (The Whistle Song),Juelz Santana,0
37283,7,Laffy Taffy,D4L,0
37283,8,Photograph,Nickelback,0
37283,9,Dirty Little Secret,The All-American Rejects,0
37283,10,Be Without You,Mary J. Blige,0
37290,1,Check On It,Beyonce Featuring Slim Thug,1
37290,2,Grillz,"Nelly Featuring Paul Wall, Ali & Gipp",1
37290,3,Run It!,Chris Brown,0
37290,4,Be Without You,Mary J. Blige,0
37290,5,Stickwitu,The Pussycat Dolls,0
37290,6,There It Go! (The Whistle Song),Juelz Santana,0
37290,7,Don't Forget About Us,Mariah Carey,0
37290,8,You're Beautiful,James Blunt,0
37290,9,Dirty Little Secret,The All-American Rejects,0
37290,10,Laffy Taffy,D4L,0
37297,1,Check On It,Beyonce Featuring Slim Thug,1
37297,2,Grillz,"Nelly Featuring Paul Wall, Ali & Gipp",1
37297,3,Be Without You,Mary J. Blige,0
37297,4,Breaking Free,Zac Efron & Vanessa Anne Hudgens,1
37297,5,You're Beautiful,James Blunt,0
37297,6,So Sick,Ne-Yo,0
37297,7,Run It!,Chris Brown,0
37297,8,Unpredictable,Jamie Foxx Featuring Ludacris,1
37297,9,Stickwitu,The Pussycat Dolls,0
37297,10,Unwritten,Natasha Bedingfield,0
37304,1,Check On It,Beyonce Featuring Slim Thug,1
37304,2,You're Beautiful,James Blunt,0
37304,3,Grillz,"Nelly Featuring Paul Wall, Ali & Gipp",1
37304,4,Be Without You,Mary J. Blige,0
37304,5,I'm N Luv (Wit A Stripper),T-Pain Featuring Mike Jones,1
37304,6,So Sick,Ne-Yo,0
37304,7,Yo (Excuse Me Miss),Chris Brown,0
37304,8,Unpredictable,Jamie Foxx Featuring Ludacris,1
37304,9,Shake That,Eminem Featuring Nate Dogg,1
37304,10,Unwritten,Natasha Bedingfield,0
37311,1,Check On It,Beyonce Featuring Slim Thug,1
37311,2,You're Beautiful,James Blunt,0
37311,3,Grillz,"Nelly Featuring Paul Wall, Ali & Gipp",1
37311,4,Be Without You,Mary J. Blige,0
37311,5,I'm N Luv (Wit A Stripper),T-Pain Featuring Mike Jones,1
37311,6,Shake That,Eminem Featuring Nate Dogg,1
37311,7,So Sick,Ne-Yo,0
37311,8,Temperature,Sean Paul,0
37311,9,Yo (Excuse Me Miss),Chris Brown,0
37311,10,Unpredictable,Jamie Foxx Featuring Ludacris,1
37318,1,Check On It,Beyonce Featuring Slim Thug,1
37318,2,You're Beautiful,James Blunt,0
37318,3,Grillz,"Nelly Featuring Paul Wall, Ali & Gipp",1
37318,4,Temperature,Sean Paul,0
37318,5,Be Without You,Mary J. Blige,0
37318,6,I'm N Luv (Wit A Stripper),T-Pain Featuring Mike Jones,1
37318,7,Yo (Excuse Me Miss),Chris Brown,0
37318,8,So Sick,Ne-Yo,0
37318,9,Unwritten,Natasha Bedingfield,0
37318,10,Shake That,Eminem Featuring Nate Dogg,1
37325,1,You're Beautiful,James Blunt,0
37325,2,Check On It,Beyonce Featuring Slim Thug,1
37325,3,Temperature,Sean Paul,0
37325,4,Grillz,"Nelly Featuring Paul Wall, Ali & Gipp",1
37325,5,Be Without You,Mary J. Blige,0
37325,6,I'm N Luv (Wit A Stripper),T-Pain Featuring Mike Jones,1
37325,7,Yo (Excuse Me Miss),Chris Brown,0
37325,8,Unwritten,Natasha Bedingfield,0
37325,9,So Sick,Ne-Yo,0
37325,10,Everytime We Touch,Cascada,0
37332,1,So Sick,Ne-Yo,0
37332,2,Temperature,Sean Paul,0
37332,3,You're Beautiful,James Blunt,0
37332,4,Be Without You,Mary J. Blige,0
37332,5,Check On It,Beyonce Featuring Slim Thug,1
37332,6,I'm N Luv (Wit A Stripper),T-Pain Featuring Mike Jones,1
37332,7,Grillz,"Nelly Featuring Paul Wall, Ali & Gipp",1
37332,8,Yo (Excuse Me Miss),Chris Brown,0
37332,9,"Lean Wit It, Rock Wit It",Dem Franchize Boyz Featuring Lil Peanut & Charlay,1
37332,10,Unwritten,Natasha Bedingfield,0
37339,1,So Sick,Ne-Yo,0
37339,2,Temperature,Sean Paul,0
37339,3,You're Beautiful,James Blunt,0
37339,4,Be Without You,Mary J. Blige,0
37339,5,Bad Day,Daniel Powter,0
37339,6,I'm N Luv (Wit A Stripper),T-Pain Featuring Mike Jones,1
37339,7,Unwritten,Natasha Bedingfield,0
37339,8,Check On It,Beyonce Featuring Slim Thug,1
37339,9,"Lean Wit It, Rock Wit It",Dem Franchize Boyz Featuring Lil Peanut & Charlay,1
37339,10,Yo (Excuse Me Miss),Chris Brown,0
37346,1,Temperature,Sean Paul,0
37346,2,Bad Day,Daniel Powter,0
37346,3,So Sick,Ne-Yo,0
37346,4,You're Beautiful,James Blunt,0
37346,5,Be Without You,Mary J. Blige,0
37346,6,Unwritten,Natasha Bedingfield,0
37346,7,"Lean Wit It, Rock Wit It",Dem Franchize Boyz Featuring Lil Peanut & Charlay,1
37346,8,I'm N Luv (Wit A Stripper),T-Pain Featuring Mike Jones,1
37346,9,Yo (Excuse Me Miss),Chris Brown,0
37346,10,Check On It,Beyonce Featuring Slim Thug,1
37353,1,Bad Day,Daniel Powter,0
37353,2,Temperature,Sean Paul,0
37353,3,So Sick,Ne-Yo,0
37353,4,You're Beautiful,James Blunt,0
37353,5,Be Without You,Mary J. Blige,0
37353,6,Unwritten,Natasha Bedingfield,0
37353,7,"Lean Wit It, Rock Wit It",Dem Franchize Boyz Featuring Lil Peanut & Charlay,1
37353,8,I'm N Luv (Wit A Stripper),T-Pain Featuring Mike Jones,1
37353,9,Ms. New Booty,Bubba Sparxxx Featuring Ying Yang Twins & Mr. ColliPark,1
37353,10,Yo (Excuse Me Miss),Chris Brown,0
37360,1,Bad Day,Daniel Powter,0
37360,2,Temperature,Sean Paul,0
37360,3,You're Beautiful,James Blunt,0
37360,4,What You Know,T.I.,0
37360,5,Be Without You,Mary J. Blige,0
37360,6,Unwritten,Natasha Bedingfield,0
37360,7,So Sick,Ne-Yo,0
37360,8,"Lean Wit It, Rock Wit It",Dem Franchize Boyz Featuring Lil Peanut & Charlay,1
37360,9,Ms. New Booty,Bubba Sparxxx Featuring Ying Yang Twins & Mr. ColliPark,1
37360,10,I'm N Luv (Wit A Stripper),T-Pain Featuring Mike Jones,1
37367,1,Bad Day,Daniel Powter,0
37367,2,Temperature,Sean Paul,0
37367,3,What You Know,T.I.,0
37367,4,You're Beautiful,James Blunt,0
37367,5,Be Without You,Mary J. Blige,0
37367,6,Unwritten,Natasha Bedingfield,0
37367,7,"Lean Wit It, Rock Wit It",Dem Franchize Boyz Featuring Lil Peanut & Charlay,1
37367,8,What Hurts The Most,Rascal Flatts,0
37367,9,Ms. New Booty,Bubba Sparxxx Featuring Ying Yang Twins & Mr. ColliPark,1
37367,10,So Sick,Ne-Yo,0
37374,1,Bad Day,Daniel Powter,0
37374,2,Temperature,Sean Paul,0
37374,3,What You Know,T.I.,0
37374,4,Control Myself,LL Cool J Featuring Jennifer Lopez,1
37374,5,Unwritten,Natasha Bedingfield,0
37374,6,What Hurts The Most,Rascal Flatts,0
37374,7,You're Beautiful,James Blunt,0
37374,8,Be Without You,Mary J. Blige,0
37374,9,Dani California,Red Hot Chili Peppers,0
37374,10,"Lean Wit It, Rock Wit It",Dem Franchize Boyz Featuring Lil Peanut & Charlay,1
37381,1,Bad Day,Daniel Powter,0
37381,2,Temperature,Sean Paul,0
37381,3,What You Know,T.I.,0
37381,4,Ridin',Chamillionaire Featuring Krayzie Bone,1
37381,5,Unwritten,Natasha Bedingfield,0
37381,6,Control Myself,LL Cool J Featuring Jennifer Lopez,1
37381,7,"Lean Wit It, Rock Wit It",Dem Franchize Boyz Featuring Lil Peanut & Charlay,1
37381,8,You're Beautiful,James Blunt,0
37381,9,Ms. New Booty,Bubba Sparxxx Featuring Ying Yang Twins & Mr. ColliPark,1
37381,10,Dani California,Red Hot Chili Peppers,0
37388,1,SOS,Rihanna,0
37388,2,Bad Day,Daniel Powter,0
37388,3,Temperature,Sean Paul,0
37388,4,Ridin',Chamillionaire Featuring Krayzie Bone,1
37388,5,What You Know,T.I.,0
37388,6,What's Left Of Me,Nick Lachey,0
37388,7,Ms. New Booty,Bubba Sparxxx Featuring Ying Yang Twins & Mr. ColliPark,1
37388,8,Unwritten,Natasha Bedingfield,0
37388,9,Dani California,Red Hot Chili Peppers,0
37388,10,You're Beautiful,James Blunt,0
37395,1,SOS,Rihanna,0
37395,2,Bad Day,Daniel Powter,0
37395,3,Temperature,Sean Paul,0
37395,4,Ridin',Chamillionaire Featuring Krayzie Bone,1
37395,5,Where'd You Go,Fort Minor Featuring Holly Brook,1
37395,6,What You Know,T.I.,0
37395,7,What's Left Of Me,Nick Lachey,0
37395,8,Dani California,Red Hot Chili Peppers,0
37395,9,Over My Head (Cable Car),The Fray,0
37395,10,Ms. New Booty,Bubba Sparxxx Featuring Ying Yang Twins & Mr. ColliPark,1
37402,1,SOS,Rihanna,0
37402,2,Bad Day,Daniel Powter,0
37402,3,Ridin',Chamillionaire Featuring Krayzie Bone,1
37402,4,Temperature,Sean Paul,0
37402,5,Where'd You Go,Fort Minor Featuring Holly Brook,1
37402,6,Dani California,Red Hot Chili Peppers,0
37402,7,Snap Yo Fingers,Lil Jon Featuring E-40 & Sean Paul Of The YoungBloodZ,1
37402,8,What You Know,T.I.,0
37402,9,What's Left Of Me,Nick Lachey,0
37402,10,Over My Head (Cable Car),The Fray,0
37409,1,Ridin',Chamillionaire Featuring Krayzie Bone,1
37409,2,Bad Day,Daniel Powter,0
37409,3,SOS,Rihanna,0
37409,4,Temperature,Sean Paul,0
37409,5,Where'd You Go,Fort Minor Featuring Holly Brook,1
37409,6,Dani California,Red Hot Chili Peppers,0
37409,7,Snap Yo Fingers,Lil Jon Featuring E-40 & Sean Paul Of The YoungBloodZ,1
37409,8,Over My Head (Cable Car),The Fray,0
37409,9,Promiscuous,Nelly Furtado Featuring Timbaland,1
37409,10,What You Know,T.I.,0
37416,1,Ridin',Chamillionaire Featuring Krayzie Bone,1
37416,2,Bad Day,Daniel Powter,0
37416,3,Promiscuous,Nelly Furtado Featuring Timbaland,1
37416,4,Where'd You Go,Fort Minor Featuring Holly Brook,1
37416,5,SOS,Rihanna,0
37416,6,Me & U,Cassie,0
37416,7,Temperature,Sean Paul,0
37416,8,Snap Yo Fingers,Lil Jon Featuring E-40 & Sean Paul Of The YoungBloodZ,1
37416,9,Hips Don't Lie,Shakira Featuring Wyclef Jean,1
37416,10,Over My Head (Cable Car),The Fray,0
37423,1,Hips Don't Lie,Shakira Featuring Wyclef Jean,1
37423,2,Ridin',Chamillionaire Featuring Krayzie Bone,1
37423,3,Promiscuous,Nelly Furtado Featuring Timbaland,1
37423,4,It's Goin' Down,Yung Joc,0
37423,5,Bad Day,Daniel Powter,0
37423,6,Where'd You Go,Fort Minor Featuring Holly Brook,1
37423,7,SOS,Rihanna,0
37423,8,Me & U,Cassie,0
37423,9,Unfaithful,Rihanna,0
37423,10,Temperature,Sean Paul,0
37430,1,Hips Don't Lie,Shakira Featuring Wyclef Jean,1
37430,2,Promiscuous,Nelly Furtado Featuring Timbaland,1
37430,3,It's Goin' Down,Yung Joc,0
37430,4,Ridin',Chamillionaire Featuring Krayzie Bone,1
37430,5,Bad Day,Daniel Powter,0
37430,6,Where'd You Go,Fort Minor Featuring Holly Brook,1
37430,7,Unfaithful,Rihanna,0
37430,8,Me & U,Cassie,0
37430,9,Snap Yo Fingers,Lil Jon Featuring E-40 & Sean Paul Of The YoungBloodZ,1
37430,10,Dani California,Red Hot Chili Peppers,0
37437,1,Do I Make You Proud,Taylor Hicks,0
37437,2,Hips Don't Lie,Shakira Featuring Wyclef Jean,1
37437,3,Promiscuous,Nelly Furtado Featuring Timbaland,1
37437,4,It's Goin' Down,Yung Joc,0
37437,5,Ridin',Chamillionaire Featuring Krayzie Bone,1
37437,6,Crazy,Gnarls Barkley,0
37437,7,Life Is A Highway,Rascal Flatts,0
37437,8,Unfaithful,Rihanna,0
37437,9,Me & U,Cassie,0
37437,10,Snap Yo Fingers,Lil Jon Featuring E-40 & Sean Paul Of The YoungBloodZ,1
37444,1,Promiscuous,Nelly Furtado Featuring Timbaland,1
37444,2,Hips Don't Lie,Shakira Featuring Wyclef Jean,1
37444,3,Do I Make You Proud,Taylor Hicks,0
37444,4,It's Goin' Down,Yung Joc,0
37444,5,Crazy,Gnarls Barkley,0
37444,6,Me & U,Cassie,0
37444,7,Ridin',Chamillionaire Featuring Krayzie Bone,1
37444,8,Unfaithful,Rihanna,0
37444,9,Ain't No Other Man,Christina Aguilera,0
37444,10,Life Is A Highway,Rascal Flatts,0
37451,1,Promiscuous,Nelly Furtado Featuring Timbaland,1
37451,2,Hips Don't Lie,Shakira Featuring Wyclef Jean,1
37451,3,Crazy,Gnarls Barkley,0
37451,4,Me & U,Cassie,0
37451,5,It's Goin' Down,Yung Joc,0
37451,6,Ain't No Other Man,Christina Aguilera,0
37451,7,Ridin',Chamillionaire Featuring Krayzie Bone,1
37451,8,Unfaithful,Rihanna,0
37451,9,Snap Yo Fingers,Lil Jon Featuring E-40 & Sean Paul Of The YoungBloodZ,1
37451,10,So What,Field Mob Featuring Ciara,1
37458,1,Promiscuous,Nelly Furtado Featuring Timbaland,1
37458,2,Crazy,Gnarls Barkley,0
37458,3,Me & U,Cassie,0
37458,4,Hips Don't Lie,Shakira Featuring Wyclef Jean,1
37458,5,It's Goin' Down,Yung Joc,0
37458,6,Unfaithful,Rihanna,0
37458,7,Ain't No Other Man,Christina Aguilera,0
37458,8,Snap Yo Fingers,Lil Jon Featuring E-40 & Sean Paul Of The YoungBloodZ,1
37458,9,Ridin',Chamillionaire Featuring Krayzie Bone,1
37458,10,Over My Head (Cable Car),The Fray,0
37465,1,Promiscuous,Nelly Furtado Featuring Timbaland,1
37465,2,Crazy,Gnarls Barkley,0
37465,3,Me & U,Cassie,0
37465,4,Hips Don't Lie,Shakira Featuring Wyclef Jean,1
37465,5,It's Goin' Down,Yung Joc,0
37465,6,Unfaithful,Rihanna,0
37465,7,Buttons,The Pussycat Dolls Featuring Snoop Dogg,1
37465,8,Ain't No Other Man,Christina Aguilera,0
37465,9,Snap Yo Fingers,Lil Jon Featuring E-40 & Sean Paul Of The YoungBloodZ,1
37465,10,Over My Head (Cable Car),The Fray,0
37472,1,Promiscuous,Nelly Furtado Featuring Timbaland,1
37472,2,Crazy,Gnarls Barkley,0
37472,3,Me & U,Cassie,0
37472,4,Buttons,The Pussycat Dolls Featuring Snoop Dogg,1
37472,5,It's Goin' Down,Yung Joc,0
37472,6,Hips Don't Lie,Shakira Featuring Wyclef Jean,1
37472,7,Unfaithful,Rihanna,0
37472,8,Ain't No Other Man,Christina Aguilera,0
37472,9,Over My Head (Cable Car),The Fray,0
37472,10,Snap Yo Fingers,Lil Jon Featuring E-40 & Sean Paul Of The YoungBloodZ,1
37479,1,Promiscuous,Nelly Furtado Featuring Timbaland,1
37479,2,Crazy,Gnarls Barkley,0
37479,3,Me & U,Cassie,0
37479,4,Deja Vu,Beyonce Featuring Jay-Z,1
37479,5,London Bridge,Fergie,0
37479,6,Buttons,The Pussycat Dolls Featuring Snoop Dogg,1
37479,7,It's Goin' Down,Yung Joc,0
37479,8,Ain't No Other Man,Christina Aguilera,0
37479,9,Over My Head (Cable Car),The Fray,0
37479,10,Hips Don't Lie,Shakira Featuring Wyclef Jean,1
37486,1,London Bridge,Fergie,0
37486,2,Crazy,Gnarls Barkley,0
37486,3,Promiscuous,Nelly Furtado Featuring Timbaland,1
37486,4,Me & U,Cassie,0
37486,5,Buttons,The Pussycat Dolls Featuring Snoop Dogg,1
37486,6,Deja Vu,Beyonce Featuring Jay-Z,1
37486,7,(When You Gonna) Give It Up To Me,Sean Paul Featuring Keyshia Cole,1
37486,8,Ain't No Other Man,Christina Aguilera,0
37486,9,It's Goin' Down,Yung Joc,0
37486,10,I Write Sins Not Tragedies,Panic! At The Disco,0
37493,1,London Bridge,Fergie,0
37493,2,Crazy,Gnarls Barkley,0
37493,3,Promiscuous,Nelly Furtado Featuring Timbaland,1
37493,4,Me & U,Cassie,0
37493,5,Buttons,The Pussycat Dolls Featuring Snoop Dogg,1
37493,6,(When You Gonna) Give It Up To Me,Sean Paul Feat. Keyshia Cole,1
37493,7,I Write Sins Not Tragedies,Panic! At The Disco,0
37493,8,Ain't No Other Man,Christina Aguilera,0
37493,9,Sexy Love,Ne-Yo,0
37493,10,Shoulder Lean,Young Dro Featuring T.I.,1
37500,1,London Bridge,Fergie,0
37500,2,Crazy,Gnarls Barkley,0
37500,3,Promiscuous,Nelly Furtado Featuring Timbaland,1
37500,4,(When You Gonna) Give It Up To Me,Sean Paul Feat. Keyshia Cole,1
37500,5,Buttons,The Pussycat Dolls Featuring Snoop Dogg,1
37500,6,Me & U,Cassie,0
37500,7,Get Up,Ciara Featuring Chamillionaire,1
37500,8,Ain't No Other Man,Christina Aguilera,0
37500,9,Sexy Love,Ne-Yo,0
37500,10,I Write Sins Not Tragedies,Panic! At The Disco,0
37507,1,SexyBack,Justin Timberlake,0
37507,2,London Bridge,Fergie,0
