date,rank,title,artist,collab
6/11/94,8,The Most Beautiful Girl In The World,The Artist,
6/11/94,9,You Mean The World To Me,Toni Braxton,
6/11/94,10,Back,Aaliyah,
6/18/94,1,I Swear,All-4-One,
6/18/94,2,"I ll Remember (From ""With Honors"")",Madonna,
6/18/94,3,"Any Time, Any Place/And On And On",Janet Jackson,
6/18/94,4,Don t Turn Around,Ace Of Base,
6/18/94,5,"Regulate (From ""Above The Rim"")",Warren G,
6/18/94,6,Back,Aaliyah,
6/18/94,7,You Mean The World To Me,Toni Braxton,
6/18/94,8,The Sign,Ace Of Base,
6/18/94,9,"Baby I Love Your Way (From ""Reality Bites"")",Big Mountain,
6/18/94,10,The Most Beautiful Girl In The World,The Artist,
6/25/94,1,I Swear,All-4-One,
6/25/94,2,"Any Time, Any Place/And On And On",Janet Jackson,
6/25/94,3,"Regulate (From ""Above The Rim"")",Warren G,
6/25/94,4,Don t Turn Around,Ace Of Base,
6/25/94,5,"I ll Remember (From ""With Honors"")",Madonna,
6/25/94,6,Back,Aaliyah,
6/25/94,7,You Mean The World To Me,Toni Braxton,
6/25/94,8,The Sign,Ace Of Base,
6/25/94,9,"Baby I Love Your Way (From ""Reality Bites"")",Big Mountain,
6/25/94,10,"Stay (I Missed You) (From ""Reality Bites"")",Lisa Loeb,
7/2/94,1,I Swear,All-4-One,
7/2/94,2,"Regulate (From ""Above The Rim"")",Warren G,
7/2/94,3,"Any Time, Any Place/And On And On",Janet Jackson,
7/2/94,4,Don t Turn Around,Ace Of Base,
7/2/94,5,Back,Aaliyah,
7/2/94,6,"I ll Remember (From ""With Honors"")",Madonna,
7/2/94,7,You Mean The World To Me,Toni Braxton,
7/2/94,8,"Stay (I Missed You) (From ""Reality Bites"")",Lisa Loeb,
7/2/94,9,"Baby I Love Your Way (From ""Reality Bites"")",Big Mountain,
7/2/94,10,If You Go,Jon Secada,
7/9/94,1,I Swear,All-4-One,
7/9/94,2,"Regulate (From ""Above The Rim"")",Warren G,
7/9/94,3,"Any Time, Any Place/And On And On",Janet Jackson,
7/9/94,4,Don t Turn Around,Ace Of Base,
7/9/94,5,"Stay (I Missed You) (From ""Reality Bites"")",Lisa Loeb,
7/9/94,6,Back,Aaliyah,
7/9/94,7,"I ll Remember (From ""With Honors"")",Madonna,
7/9/94,8,You Mean The World To Me,Toni Braxton,
7/9/94,9,"Can You Feel The Love Tonight (From ""The Lion King"")",Elton John,
7/9/94,10,If You Go,Jon Secada,
7/16/94,1,I Swear,All-4-One,
7/16/94,2,"Regulate (From ""Above The Rim"")",Warren G,
7/16/94,3,"Any Time, Any Place/And On And On",Janet Jackson,
7/16/94,4,"Stay (I Missed You) (From ""Reality Bites"")",Lisa Loeb,
7/16/94,5,Don t Turn Around,Ace Of Base,
7/16/94,6,Back,Aaliyah,
7/16/94,7,Fantastic Voyage,Coolio,
7/16/94,8,"Can You Feel The Love Tonight (From ""The Lion King"")",Elton John,
7/16/94,9,Funkdafied,Da Brat,
7/16/94,10,If You Go,Jon Secada,
7/23/94,1,I Swear,All-4-One,
7/23/94,2,"Stay (I Missed You) (From ""Reality Bites"")",Lisa Loeb,
7/23/94,3,"Regulate (From ""Above The Rim"")",Warren G,
7/23/94,4,"Any Time, Any Place/And On And On",Janet Jackson,
7/23/94,5,Don t Turn Around,Ace Of Base,
7/23/94,6,Fantastic Voyage,Coolio,
7/23/94,7,"Can You Feel The Love Tonight (From ""The Lion King"")",Elton John,
7/23/94,8,Back,Aaliyah,
7/23/94,9,Funkdafied,Da Brat,
7/23/94,10,If You Go,Jon Secada,
7/30/94,1,I Swear,All-4-One,
7/30/94,2,"Stay (I Missed You) (From ""Reality Bites"")",Lisa Loeb,
7/30/94,3,Fantastic Voyage,Coolio,
7/30/94,4,"Any Time, Any Place/And On And On",Janet Jackson,
7/30/94,5,"Can You Feel The Love Tonight (From ""The Lion King"")",Elton John,
7/30/94,6,"Regulate (From ""Above The Rim"")",Warren G,
7/30/94,7,Don t Turn Around,Ace Of Base,
7/30/94,8,Funkdafied,Da Brat,
7/30/94,9,Back,Aaliyah,
7/30/94,10,Wild Night,John Mellencamp With Me Shell Ndegeocello,
8/6/94,1,"Stay (I Missed You) (From ""Reality Bites"")",Lisa Loeb,
8/6/94,2,I Swear,All-4-One,
8/6/94,3,Fantastic Voyage,Coolio,
8/6/94,4,"Can You Feel The Love Tonight (From ""The Lion King"")",Elton John,
8/6/94,5,"Any Time, Any Place/And On And On",Janet Jackson,
8/6/94,6,Don t Turn Around,Ace Of Base,
8/6/94,7,"Regulate (From ""Above The Rim"")",Warren G,
8/6/94,8,Wild Night,John Mellencamp With Me Shell Ndegeocello,
8/6/94,9,Funkdafied,Da Brat,
8/6/94,10,Back,Aaliyah,
8/13/94,1,"Stay (I Missed You) (From ""Reality Bites"")",Lisa Loeb,
8/13/94,2,I Swear,All-4-One,
8/13/94,3,Fantastic Voyage,Coolio,
8/13/94,4,Wild Night,John Mellencamp With Me Shell Ndegeocello,
8/13/94,5,"Can You Feel The Love Tonight (From ""The Lion King"")",Elton John,
8/13/94,6,Funkdafied,Da Brat,
8/13/94,7,Don t Turn Around,Ace Of Base,
8/13/94,8,"Any Time, Any Place/And On And On",Janet Jackson,
8/13/94,9,"Regulate (From ""Above The Rim"")",Warren G,
8/13/94,10,Back,Aaliyah,
8/20/94,1,"Stay (I Missed You) (From ""Reality Bites"")",Lisa Loeb,
8/20/94,2,I ll Make Love To You,Boyz II Men,
8/20/94,3,Fantastic Voyage,Coolio,
8/20/94,4,Wild Night,John Mellencamp With Me Shell Ndegeocello,
8/20/94,5,I Swear,All-4-One,
8/20/94,6,"Can You Feel The Love Tonight (From ""The Lion King"")",Elton John,
8/20/94,7,Funkdafied,Da Brat,
8/20/94,8,Don t Turn Around,Ace Of Base,
8/20/94,9,"Any Time, Any Place/And On And On",Janet Jackson,
8/20/94,10,When Can I See You,Babyface,
8/27/94,1,I ll Make Love To You,Boyz II Men,
8/27/94,2,"Stay (I Missed You) (From ""Reality Bites"")",Lisa Loeb,
8/27/94,3,Fantastic Voyage,Coolio,
8/27/94,4,Wild Night,John Mellencamp With Me Shell Ndegeocello,
8/27/94,5,I Swear,All-4-One,
8/27/94,6,"Can You Feel The Love Tonight (From ""The Lion King"")",Elton John,
8/27/94,7,Don t Turn Around,Ace Of Base,
8/27/94,8,Funkdafied,Da Brat,
8/27/94,9,When Can I See You,Babyface,
8/27/94,10,Stroke You Up,Changing Faces,
9/3/94,1,I ll Make Love To You,Boyz II Men,
9/3/94,2,"Stay (I Missed You) (From ""Reality Bites"")",Lisa Loeb,
9/3/94,3,Wild Night,John Mellencamp With Me Shell Ndegeocello,
9/3/94,4,Fantastic Voyage,Coolio,
9/3/94,5,"Can You Feel The Love Tonight (From ""The Lion King"")",Elton John,
9/3/94,6,I Swear,All-4-One,
9/3/94,7,Stroke You Up,Changing Faces,
9/3/94,8,When Can I See You,Babyface,
9/3/94,9,Funkdafied,Da Brat,
9/3/94,10,Don t Turn Around,Ace Of Base,
9/10/94,1,I ll Make Love To You,Boyz II Men,
9/10/94,2,"Stay (I Missed You) (From ""Reality Bites"")",Lisa Loeb,
9/10/94,3,Wild Night,John Mellencamp With Me Shell Ndegeocello,
9/10/94,4,When Can I See You,Babyface,
9/10/94,5,Stroke You Up,Changing Faces,
9/10/94,6,Fantastic Voyage,Coolio,
9/10/94,7,"Can You Feel The Love Tonight (From ""The Lion King"")",Elton John,
9/10/94,8,I Swear,All-4-One,
9/10/94,9,This D.J.,Warren G,
9/10/94,10,Don t Turn Around,Ace Of Base,
9/17/94,1,I ll Make Love To You,Boyz II Men,
9/17/94,2,"Stay (I Missed You) (From ""Reality Bites"")",Lisa Loeb,
9/17/94,3,Stroke You Up,Changing Faces,
9/17/94,4,When Can I See You,Babyface,
9/17/94,5,Wild Night,John Mellencamp With Me Shell Ndegeocello,
9/17/94,6,Endless Love,Luther Vandross,
9/17/94,7,Fantastic Voyage,Coolio,
9/17/94,8,"Can You Feel The Love Tonight (From ""The Lion King"")",Elton John,
9/17/94,9,All I Wanna Do,Sheryl Crow,
9/17/94,10,This D.J.,Warren G,
9/24/94,1,I ll Make Love To You,Boyz II Men,
9/24/94,2,"Stay (I Missed You) (From ""Reality Bites"")",Lisa Loeb,
9/24/94,3,Endless Love,Luther Vandross,
9/24/94,4,When Can I See You,Babyface,
9/24/94,5,Stroke You Up,Changing Faces,
9/24/94,6,Wild Night,John Mellencamp With Me Shell Ndegeocello,
9/24/94,7,All I Wanna Do,Sheryl Crow,
9/24/94,8,"Can You Feel The Love Tonight (From ""The Lion King"")",Elton John,
9/24/94,9,Fantastic Voyage,Coolio,
9/24/94,10,This D.J.,Warren G,
10/1/94,1,I ll Make Love To You,Boyz II Men,
10/1/94,2,Endless Love,Luther Vandross,
10/1/94,3,All I Wanna Do,Sheryl Crow,
10/1/94,4,"Stay (I Missed You) (From ""Reality Bites"")",Lisa Loeb,
10/1/94,5,When Can I See You,Babyface,
10/1/94,6,Wild Night,John Mellencamp With Me Shell Ndegeocello,
10/1/94,7,Stroke You Up,Changing Faces,
10/1/94,8,At Your Best (You Are Love),Aaliyah,
10/1/94,9,Never Lie,Immature,
10/1/94,10,This D.J.,Warren G,
10/8/94,1,I ll Make Love To You,Boyz II Men,
10/8/94,2,All I Wanna Do,Sheryl Crow,
10/8/94,3,Endless Love,Luther Vandross,
10/8/94,4,When Can I See You,Babyface,
10/8/94,5,Wild Night,John Mellencamp With Me Shell Ndegeocello,
10/8/94,6,Stroke You Up,Changing Faces,
10/8/94,7,"Stay (I Missed You) (From ""Reality Bites"")",Lisa Loeb,
10/8/94,8,At Your Best (You Are Love),Aaliyah,
10/8/94,9,Never Lie,Immature,
10/8/94,10,Another Night,Real McCoy,
10/15/94,1,I ll Make Love To You,Boyz II Men,
10/15/94,2,All I Wanna Do,Sheryl Crow,
10/15/94,3,Endless Love,Luther Vandross,
10/15/94,4,When Can I See You,Babyface,
10/15/94,5,Never Lie,Immature,
10/15/94,6,At Your Best (You Are Love),Aaliyah,
10/15/94,7,Stroke You Up,Changing Faces,
10/15/94,8,Wild Night,John Mellencamp With Me Shell Ndegeocello,
10/15/94,9,Secret,Madonna,
10/15/94,10,Another Night,Real McCoy,
10/22/94,1,I ll Make Love To You,Boyz II Men,
10/22/94,2,All I Wanna Do,Sheryl Crow,
10/22/94,3,Endless Love,Luther Vandross,
10/22/94,4,Secret,Madonna,
10/22/94,5,When Can I See You,Babyface,
10/22/94,6,At Your Best (You Are Love),Aaliyah,
10/22/94,7,Another Night,Real McCoy,
10/22/94,8,Never Lie,Immature,
10/22/94,9,Stroke You Up,Changing Faces,
10/22/94,10,Wild Night,John Mellencamp With Me Shell Ndegeocello,
10/29/94,1,I ll Make Love To You,Boyz II Men,
10/29/94,2,All I Wanna Do,Sheryl Crow,
10/29/94,3,Endless Love,Luther Vandross,
10/29/94,4,Secret,Madonna,
10/29/94,5,Another Night,Real McCoy,
10/29/94,6,When Can I See You,Babyface,
10/29/94,7,Never Lie,Immature,
10/29/94,8,At Your Best (You Are Love),Aaliyah,
10/29/94,9,Always,Bon Jovi,
10/29/94,10,"Here Comes The Hotstepper (From ""Ready To Wear"")",Ini Kamoze,
11/5/94,1,I ll Make Love To You,Boyz II Men,
11/5/94,2,All I Wanna Do,Sheryl Crow,
11/5/94,3,Secret,Madonna,
11/5/94,4,Another Night,Real McCoy,
11/5/94,5,"Here Comes The Hotstepper (From ""Ready To Wear"")",Ini Kamoze,
11/5/94,6,Always,Bon Jovi,
11/5/94,7,Never Lie,Immature,
11/5/94,8,I Wanna Be Down,Brandy,
11/5/94,9,Endless Love,Luther Vandross,
11/5/94,10,At Your Best (You Are Love),Aaliyah,
11/12/94,1,I ll Make Love To You,Boyz II Men,
11/12/94,2,All I Wanna Do,Sheryl Crow,
11/12/94,3,Another Night,Real McCoy,
11/12/94,4,"Here Comes The Hotstepper (From ""Ready To Wear"")",Ini Kamoze,
11/12/94,5,Secret,Madonna,
11/12/94,6,Always,Bon Jovi,
11/12/94,7,I Wanna Be Down,Brandy,
11/12/94,8,Never Lie,Immature,
11/12/94,9,Flava In Ya Ear,Craig Mack,
11/12/94,10,Endless Love,Luther Vandross,
11/19/94,1,I ll Make Love To You,Boyz II Men,
11/19/94,2,"Here Comes The Hotstepper (From ""Ready To Wear"")",Ini Kamoze,
11/19/94,3,All I Wanna Do,Sheryl Crow,
11/19/94,4,Another Night,Real McCoy,
11/19/94,5,Always,Bon Jovi,
11/19/94,6,Secret,Madonna,
11/19/94,7,I Wanna Be Down,Brandy,
11/19/94,8,Never Lie,Immature,
11/19/94,9,You Want This/70 s Love Groove,Janet Jackson,
11/19/94,10,Flava In Ya Ear,Craig Mack,
11/26/94,1,I ll Make Love To You,Boyz II Men,
11/26/94,2,"Here Comes The Hotstepper (From ""Ready To Wear"")",Ini Kamoze,
11/26/94,3,On Bended Knee,Boyz II Men,
11/26/94,4,Another Night,Real McCoy,
11/26/94,5,Always,Bon Jovi,
11/26/94,6,Secret,Madonna,
11/26/94,7,All I Wanna Do,Sheryl Crow,
11/26/94,8,I Wanna Be Down,Brandy,
11/26/94,9,Never Lie,Immature,
11/26/94,10,You Want This/70 s Love Groove,Janet Jackson,
12/3/94,1,On Bended Knee,Boyz II Men,
12/3/94,2,"Here Comes The Hotstepper (From ""Ready To Wear"")",Ini Kamoze,
12/3/94,3,Another Night,Real McCoy,
12/3/94,4,I ll Make Love To You,Boyz II Men,
12/3/94,5,Always,Bon Jovi,
12/3/94,6,Secret,Madonna,
12/3/94,7,All I Wanna Do,Sheryl Crow,
12/3/94,8,Creep,TLC,
12/3/94,9,I Wanna Be Down,Brandy,
12/3/94,10,You Want This/70 s Love Groove,Janet Jackson,
12/10/94,1,On Bended Knee,Boyz II Men,
12/10/94,2,"Here Comes The Hotstepper (From ""Ready To Wear"")",Ini Kamoze,
12/10/94,3,Another Night,Real McCoy,
12/10/94,4,Always,Bon Jovi,
12/10/94,5,I ll Make Love To You,Boyz II Men,
12/10/94,6,Creep,TLC,
12/10/94,7,Secret,Madonna,
12/10/94,8,All I Wanna Do,Sheryl Crow,
12/10/94,9,I Wanna Be Down,Brandy,
12/10/94,10,You Want This/70 s Love Groove,Janet Jackson,
12/17/94,1,"Here Comes The Hotstepper (From ""Ready To Wear"")",Ini Kamoze,
12/17/94,2,On Bended Knee,Boyz II Men,
12/17/94,3,Another Night,Real McCoy,
12/17/94,4,Always,Bon Jovi,
12/17/94,5,Creep,TLC,
12/17/94,6,I ll Make Love To You,Boyz II Men,
12/17/94,7,Secret,Madonna,
12/17/94,8,All I Wanna Do,Sheryl Crow,
12/17/94,9,I Wanna Be Down,Brandy,
12/17/94,10,You Want This/70 s Love Groove,Janet Jackson,
12/24/94,1,"Here Comes The Hotstepper (From ""Ready To Wear"")",Ini Kamoze,
12/24/94,2,On Bended Knee,Boyz II Men,
12/24/94,3,Another Night,Real McCoy,
12/24/94,4,Always,Bon Jovi,
12/24/94,5,Creep,TLC,
12/24/94,6,I ll Make Love To You,Boyz II Men,
12/24/94,7,I Wanna Be Down,Brandy,
12/24/94,8,You Want This/70 s Love Groove,Janet Jackson,
12/24/94,9,Secret,Madonna,
12/24/94,10,Before I Let You Go,BLACKstreet,
12/31/94,1,On Bended Knee,Boyz II Men,
12/31/94,2,"Here Comes The Hotstepper (From ""Ready To Wear"")",Ini Kamoze,
12/31/94,3,Another Night,Real McCoy,
12/31/94,4,Creep,TLC,
12/31/94,5,Always,Bon Jovi,
12/31/94,6,I Wanna Be Down,Brandy,
12/31/94,7,I ll Make Love To You,Boyz II Men,
12/31/94,8,Before I Let You Go,BLACKstreet,
12/31/94,9,Tootsee Roll,69 Boyz,
12/31/94,10,I m The Only One,Melissa Etheridge,
1/7/95,1,On Bended Knee,Boyz II Men,
1/7/95,2,Creep,TLC,
1/7/95,3,"Here Comes The Hotstepper (From ""Ready To Wear"")",Ini Kamoze,
1/7/95,4,Another Night,Real McCoy,
1/7/95,5,Always,Bon Jovi,
1/7/95,6,I Wanna Be Down,Brandy,
1/7/95,7,Before I Let You Go,BLACKstreet,
1/7/95,8,Tootsee Roll,69 Boyz,
1/7/95,9,I'll Make Love To You,Boyz II Men,
1/7/95,10,You Want This/70's Love Groove,Janet Jackson,
1/14/95,1,On Bended Knee,Boyz II Men,
1/14/95,2,Creep,TLC,
1/14/95,3,Another Night,Real McCoy,
1/14/95,4,Always,Bon Jovi,
1/14/95,5,"Here Comes The Hotstepper (From ""Ready To Wear"")",Ini Kamoze,
1/14/95,6,I Wanna Be Down,Brandy,
1/14/95,7,Before I Let You Go,BLACKstreet,
1/14/95,8,Take A Bow,Madonna,
1/14/95,9,Tootsee Roll,69 Boyz,
1/14/95,10,I'll Make Love To You,Boyz II Men,
1/21/95,1,On Bended Knee,Boyz II Men,
1/21/95,2,Creep,TLC,
1/21/95,3,Another Night,Real McCoy,
1/21/95,4,Always,Bon Jovi,
1/21/95,5,Take A Bow,Madonna,
1/21/95,6,"Here Comes The Hotstepper (From ""Ready To Wear"")",Ini Kamoze,
1/21/95,7,Before I Let You Go,BLACKstreet,
1/21/95,8,I'm The Only One,Melissa Etheridge,
1/21/95,9,I Wanna Be Down,Brandy,
1/21/95,10,Sukiyaki,4PM,
1/28/95,1,Creep,TLC,
1/28/95,2,On Bended Knee,Boyz II Men,
1/28/95,3,Another Night,Real McCoy,
1/28/95,4,Always,Bon Jovi,
1/28/95,5,Take A Bow,Madonna,
1/28/95,6,"Here Comes The Hotstepper (From ""Ready To Wear"")",Ini Kamoze,
1/28/95,7,You Gotta Be,Des'ree,
1/28/95,8,Before I Let You Go,BLACKstreet,
1/28/95,9,Sukiyaki,4PM,
1/28/95,10,I'm The Only One,Melissa Etheridge,
2/4/95,1,Creep,TLC,
2/4/95,2,On Bended Knee,Boyz II Men,
2/4/95,3,Another Night,Real McCoy,
2/4/95,4,Take A Bow,Madonna,
2/4/95,5,Always,Bon Jovi,
2/4/95,6,You Gotta Be,Des'ree,
2/4/95,7,Before I Let You Go,BLACKstreet,
2/4/95,8,Sukiyaki,4PM,
2/4/95,9,"Here Comes The Hotstepper (From ""Ready To Wear"")",Ini Kamoze,
2/4/95,10,I'm The Only One,Melissa Etheridge,
2/11/95,1,Creep,TLC,
2/11/95,2,On Bended Knee,Boyz II Men,
2/11/95,3,Another Night,Real McCoy,
2/11/95,4,Take A Bow,Madonna,
2/11/95,5,Baby,Brandy,
2/11/95,6,You Gotta Be,Des'ree,
2/11/95,7,Always,Bon Jovi,
2/11/95,8,Sukiyaki,4PM,
2/11/95,9,Before I Let You Go,BLACKstreet,
2/11/95,10,I'm The Only One,Melissa Etheridge,
2/18/95,1,Creep,TLC,
2/18/95,2,Take A Bow,Madonna,
2/18/95,3,On Bended Knee,Boyz II Men,
2/18/95,4,Another Night,Real McCoy,
2/18/95,5,Baby,Brandy,
2/18/95,6,You Gotta Be,Des'ree,
2/18/95,7,Candy Rain,Soul For Real,
2/18/95,8,Always,Bon Jovi,
2/18/95,9,Sukiyaki,4PM,
2/18/95,10,Hold My Hand,Hootie & The Blowfish,
2/25/95,1,Take A Bow,Madonna,
2/25/95,2,Creep,TLC,
2/25/95,3,On Bended Knee,Boyz II Men,
2/25/95,4,Another Night,Real McCoy,
2/25/95,5,Baby,Brandy,
2/25/95,6,Candy Rain,Soul For Real,
2/25/95,7,You Gotta Be,Des'ree,
2/25/95,8,If You Love Me,Brownstone,
2/25/95,9,Sukiyaki,4PM,
2/25/95,10,Hold My Hand,Hootie & The Blowfish,
3/4/95,1,Take A Bow,Madonna,
3/4/95,2,Creep,TLC,
3/4/95,3,On Bended Knee,Boyz II Men,
3/4/95,4,Candy Rain,Soul For Real,
3/4/95,5,Baby,Brandy,
3/4/95,6,Another Night,Real McCoy,
3/4/95,7,You Gotta Be,Des'ree,
3/4/95,8,If You Love Me,Brownstone,
3/4/95,9,Strong Enough,Sheryl Crow,
3/4/95,10,Always,Bon Jovi,
3/11/95,1,Take A Bow,Madonna,
3/11/95,2,Creep,TLC,
3/11/95,3,Candy Rain,Soul For Real,
3/11/95,4,Baby,Brandy,
3/11/95,5,You Gotta Be,Des'ree,
3/11/95,6,Another Night,Real McCoy,
3/11/95,7,On Bended Knee,Boyz II Men,
3/11/95,8,If You Love Me,Brownstone,
3/11/95,9,Strong Enough,Sheryl Crow,
3/11/95,10,Hold My Hand,Hootie & The Blowfish,
3/18/95,1,Take A Bow,Madonna,
3/18/95,2,Candy Rain,Soul For Real,
3/18/95,3,Creep,TLC,
3/18/95,4,Baby,Brandy,
3/18/95,5,Red Light Special,TLC,
3/18/95,6,Big Poppa/Warning,The Notorious B.I.G.,
3/18/95,7,Strong Enough,Sheryl Crow,
3/18/95,8,If You Love Me,Brownstone,
3/18/95,9,You Gotta Be,Des'ree,
3/18/95,10,On Bended Knee,Boyz II Men,
3/25/95,1,Take A Bow,Madonna,
3/25/95,2,Candy Rain,Soul For Real,
3/25/95,3,Creep,TLC,
3/25/95,4,Red Light Special,TLC,
3/25/95,5,Strong Enough,Sheryl Crow,
3/25/95,6,Big Poppa/Warning,The Notorious B.I.G.,
3/25/95,7,You Gotta Be,Des'ree,
3/25/95,8,Baby,Brandy,
3/25/95,9,If You Love Me,Brownstone,
3/25/95,10,Run Away,Real McCoy,
4/1/95,1,Take A Bow,Madonna,
4/1/95,2,Candy Rain,Soul For Real,
4/1/95,3,Creep,TLC,
4/1/95,4,Red Light Special,TLC,
4/1/95,5,Strong Enough,Sheryl Crow,
4/1/95,6,Run Away,Real McCoy,
4/1/95,7,This Is How We Do It,Montell Jordan,
4/1/95,8,Baby,Brandy,
4/1/95,9,Big Poppa/Warning,The Notorious B.I.G.,
4/1/95,10,You Gotta Be,Des'ree,
4/8/95,1,Take A Bow,Madonna,
4/8/95,2,Candy Rain,Soul For Real,
4/8/95,3,Run Away,Real McCoy,
4/8/95,4,Red Light Special,TLC,
4/8/95,5,Strong Enough,Sheryl Crow,
4/8/95,6,This Is How We Do It,Montell Jordan,
4/8/95,7,Creep,TLC,
4/8/95,8,Baby,Brandy,
4/8/95,9,I Know,Dionne Farris,
4/8/95,10,Big Poppa/Warning,The Notorious B.I.G.,
4/15/95,1,This Is How We Do It,Montell Jordan,
4/15/95,2,Red Light Special,TLC,
4/15/95,3,Candy Rain,Soul For Real,
4/15/95,4,Take A Bow,Madonna,
4/15/95,5,Run Away,Real McCoy,
4/15/95,6,Freak Like Me,Adina Howard,
4/15/95,7,Strong Enough,Sheryl Crow,
4/15/95,8,Big Poppa/Warning,The Notorious B.I.G.,
4/15/95,9,I Know,Dionne Farris,
4/15/95,10,Creep,TLC,
4/22/95,1,This Is How We Do It,Montell Jordan,
4/22/95,2,Red Light Special,TLC,
4/22/95,3,Candy Rain,Soul For Real,
4/22/95,4,Freak Like Me,Adina Howard,
4/22/95,5,Run Away,Real McCoy,
4/22/95,6,Take A Bow,Madonna,
4/22/95,7,Big Poppa/Warning,The Notorious B.I.G.,
4/22/95,8,I Know,Dionne Farris,
4/22/95,9,Strong Enough,Sheryl Crow,
4/22/95,10,"Keep Their Heads Ringin' (From ""Friday"")",Dr. Dre,
4/29/95,1,This Is How We Do It,Montell Jordan,
4/29/95,2,Red Light Special,TLC,
4/29/95,3,Freak Like Me,Adina Howard,
4/29/95,4,Candy Rain,Soul For Real,
4/29/95,5,Run Away,Real McCoy,
4/29/95,6,I Know,Dionne Farris,
4/29/95,7,Big Poppa/Warning,The Notorious B.I.G.,
4/29/95,8,Strong Enough,Sheryl Crow,
4/29/95,9,Dear Mama/Old School,2Pac,
4/29/95,10,I Believe,Blessid Union Of Souls,
5/6/95,1,This Is How We Do It,Montell Jordan,
5/6/95,2,Freak Like Me,Adina Howard,
5/6/95,3,Red Light Special,TLC,
5/6/95,4,I Know,Dionne Farris,
5/6/95,5,Run Away,Real McCoy,
5/6/95,6,Candy Rain,Soul For Real,
5/6/95,7,Strong Enough,Sheryl Crow,
5/6/95,8,I Believe,Blessid Union Of Souls,
5/6/95,9,Dear Mama/Old School,2Pac,
5/6/95,10,Water Runs Dry,Boyz II Men,
5/13/95,1,This Is How We Do It,Montell Jordan,
5/13/95,2,Freak Like Me,Adina Howard,
5/13/95,3,Red Light Special,TLC,
5/13/95,4,I Know,Dionne Farris,
5/13/95,5,Have You Ever Really Loved A Woman?,Bryan Adams,
5/13/95,6,Run Away,Real McCoy,
5/13/95,7,Water Runs Dry,Boyz II Men,
5/13/95,8,I Believe,Blessid Union Of Souls,
5/13/95,9,Dear Mama/Old School,2Pac,
5/13/95,10,Strong Enough,Sheryl Crow,
5/20/95,1,This Is How We Do It,Montell Jordan,
5/20/95,2,Have You Ever Really Loved A Woman?,Bryan Adams,
5/20/95,3,Freak Like Me,Adina Howard,
5/20/95,4,I'll Be There For You/You're All I Need To Get By,Method Man Featuring Mary J. Blige,
5/20/95,5,I Know,Dionne Farris,
5/20/95,6,Water Runs Dry,Boyz II Men,
5/20/95,7,Red Light Special,TLC,
5/20/95,8,Total Eclipse Of The Heart,Nicki French,
5/20/95,9,I Believe,Blessid Union Of Souls,
5/20/95,10,Dear Mama/Old School,2Pac,
5/27/95,1,This Is How We Do It,Montell Jordan,
5/27/95,2,Have You Ever Really Loved A Woman?,Bryan Adams,
5/27/95,3,Water Runs Dry,Boyz II Men,
5/27/95,4,I'll Be There For You/You're All I Need To Get By,Method Man Featuring Mary J. Blige,
5/27/95,5,Freak Like Me,Adina Howard,
5/27/95,6,Total Eclipse Of The Heart,Nicki French,
5/27/95,7,I Know,Dionne Farris,
5/27/95,8,Red Light Special,TLC,
5/27/95,9,I Believe,Blessid Union Of Souls,
5/27/95,10,Don't Take It Personal (Just One Of Dem Days),Monica,
6/3/95,1,Have You Ever Really Loved A Woman?,Bryan Adams,
6/3/95,2,This Is How We Do It,Montell Jordan,
6/3/95,3,I'll Be There For You/You're All I Need To Get By,Method Man Featuring Mary J. Blige,
6/3/95,4,Total Eclipse Of The Heart,Nicki French,
6/3/95,5,Water Runs Dry,Boyz II Men,
6/3/95,6,Freak Like Me,Adina Howard,
6/3/95,7,Don't Take It Personal (Just One Of Dem Days),Monica,
6/3/95,8,I Know,Dionne Farris,
6/3/95,9,I Believe,Blessid Union Of Souls,
6/3/95,10,Red Light Special,TLC,
6/10/95,1,Have You Ever Really Loved A Woman?,Bryan Adams,
6/10/95,2,This Is How We Do It,Montell Jordan,
6/10/95,3,Total Eclipse Of The Heart,Nicki French,
6/10/95,4,Water Runs Dry,Boyz II Men,
6/10/95,5,Don't Take It Personal (Just One Of Dem Days),Monica,
6/10/95,6,I'll Be There For You/You're All I Need To Get By,Method Man Featuring Mary J. Blige,
6/10/95,7,Freak Like Me,Adina Howard,
6/10/95,8,I Believe,Blessid Union Of Souls,
6/10/95,9,I Know,Dionne Farris,
6/10/95,10,Let Her Cry,Hootie & The Blowfish,
6/17/95,1,Have You Ever Really Loved A Woman?,Bryan Adams,
6/17/95,2,Water Runs Dry,Boyz II Men,
6/17/95,3,Total Eclipse Of The Heart,Nicki French,
6/17/95,4,Don't Take It Personal (Just One Of Dem Days),Monica,
6/17/95,5,"Scream/Childhood (From ""Free Willy 2"")",Michael Jackson & Janet Jackson,
6/17/95,6,This Is How We Do It,Montell Jordan,
6/17/95,7,I'll Be There For You/You're All I Need To Get By,Method Man Featuring Mary J. Blige,
6/17/95,8,Freak Like Me,Adina Howard,
6/17/95,9,I Believe,Blessid Union Of Souls,
6/17/95,10,Let Her Cry,Hootie & The Blowfish,
6/24/95,1,Have You Ever Really Loved A Woman?,Bryan Adams,
6/24/95,2,Total Eclipse Of The Heart,Nicki French,
6/24/95,3,Don't Take It Personal (Just One Of Dem Days),Monica,
6/24/95,4,Water Runs Dry,Boyz II Men,
